JHS,09:08:40,15.89
JEF,09:08:41,60.1
JPZ,09:08:42,18.86
JCE,09:08:43,19.38
JHI,09:08:44,20.36
JAH,09:08:45,39.1
JOF,09:08:46,13.58
JNS,09:08:47,27.4
JPZ,09:08:48,18.74
JSN,09:08:49,18.68
JGT,09:08:50,18.39
JTD,09:08:51,15.65
JBN,09:08:52,22.4
JPG,09:08:53,17.88
JKL,09:08:54,81.74
JCE,09:08:55,12.14
JEQ,09:08:56,16.71
JGV,09:08:57,19.09
JOE,09:08:58,62
JLL,09:08:59,87.35
JKK,09:09:00,77.2
JPS,09:09:01,15.24
JKJ,09:09:02,93.42
JFC,09:09:03,19.63
JEC,09:09:04,78.62
JKH,09:09:05,87.35
JKE,09:09:06,65.86
JCG,09:09:07,40.04
JGV,09:09:09,17.05
JSM,09:09:10,24.58
JKL,09:09:11,73.89
JAS,09:09:12,27.34
JKL,09:09:13,75.43
JOE,09:09:14,63.78
JBR,09:09:15,15.29
JNJ,09:09:16,130.13
JRN,09:09:17,17.31
JXI,09:09:18,64.13
JLL,09:09:19,86.49
JNS,09:09:20,37.2
JBN,09:09:21,22.35
JXI,09:09:22,47.35
JZJ,09:09:23,25.52
JFP,09:09:24,13.23
JAS,09:09:25,29.03
JPZ,09:09:26,18.43
JKK,09:09:27,71.34
JOF,09:09:28,16.33
JLA,09:09:29,18.12
JSN,09:09:30,19.3
JMP,09:09:31,6.8
JTD,09:09:32,16.13
JFP,09:09:33,13.28
JKH,09:09:34,82.74
JKE,09:09:35,63.07
JPS,09:09:36,15.89
JGT,09:09:37,18.09
JPC,09:09:38,14.05
JKK,09:09:39,80.24
JHX,09:09:40,32.83
JAH,09:09:41,38.81
JOF,09:09:42,13.06
JKL,09:09:43,75.28
JTD,09:09:44,16.64
JKD,09:09:45,81.04
JGV,09:09:46,19.02
JLL,09:09:47,74.8
JHX,09:09:48,33.04
JTX,09:09:49,26.59
JBN,09:09:50,24.8
JRT,09:09:51,13.25
JHP,09:09:52,15.04
JLA,09:09:53,18.09
JTD,09:09:54,8.86
JLA,09:09:55,19.09
JZS,09:09:56,25.12
JAH,09:09:57,46.1
JRT,09:09:59,18.53
JKI,09:10:00,82.62
JLL,09:10:01,85.55
JRN,09:10:02,18.99
JKH,09:10:03,94.84
JAH,09:10:04,37.16
JZT,09:10:05,24.6
JAH,09:10:06,40.19
JCI,09:10:07,86.99
JGV,09:10:08,17.2
JNY,09:10:09,49.62
JNPR,09:10:10,195.25
JFC,09:10:11,18.57
JFP,09:10:12,12.92
JKL,09:10:13,87.5
JBN,09:10:14,19.82
JHX,09:10:15,36.05
JGG,09:10:16,17.47
JAH,09:10:17,49.15
JFR,09:10:18,14.95
JBL,09:10:19,49.38
JWF,09:10:20,24.17
JPZ,09:10:21,20.54
JKD,09:10:22,68.93
JGV,09:10:23,19.5
JCP,09:10:24,64.93
JOE,09:10:25,63.39
JBJ,09:10:26,26.8
JFP,09:10:27,13.27
JFR,09:10:28,13.35
JKL,09:10:29,80.9
JAH,09:10:30,35.36
JNS,09:10:31,27.9
JKL,09:10:32,75.71
JKE,09:10:33,74.66
JXI,09:10:34,61.34
JCG,09:10:35,48.9
JRT,09:10:36,17.72
JNY,09:10:37,42.44
JNS,09:10:38,48.94
JKK,09:10:39,82.26
JNY,09:10:40,48
JNS,09:10:41,31.08
JCG,09:10:42,39.55
JKF,09:10:43,78.75
JKE,09:10:44,64.16
JMP,09:10:45,10.3
JKG,09:10:46,75.58
JGV,09:10:47,19.89
JFR,09:10:48,14.06
JEC,09:10:49,81.46
JAS,09:10:50,26.76
JLA,09:10:52,18.82
JKG,09:10:53,89.32
JNPR,09:10:54,209.5
JCI,09:10:55,92.31
JKF,09:10:56,80.6
JPM,09:10:57,146.94
JPC,09:10:58,14.14
JCI,09:10:59,111.5
JEF,09:11:00,55
JKH,09:11:01,100.71
JPM,09:11:02,102.69
JFC,09:11:03,21.37
JZT,09:11:04,25.56
JBN,09:11:05,22
JZV,09:11:06,26.23
JNS,09:11:07,31.76
JHX,09:11:08,32.67
JSN,09:11:09,20.4
JRN,09:11:10,17.5
JZS,09:11:11,25.3
JPZ,09:11:12,19.26
JAH,09:11:13,36.55
JTA,09:51:40,23.55
JTX,09:51:42,34.94
JKK,09:51:43,75.32
JSM,09:51:44,25.14
JKI,09:51:45,77.03
JPZ,09:51:46,20.8
JLA,09:51:47,18.93
JKE,09:51:48,73.86
JPG,09:51:49,18.95
JMP,09:51:50,8.27
JPM,09:51:51,132.94
JBR,09:51:52,15.91
JFR,09:51:53,13.4
JPG,09:51:54,16.8
JPM,09:51:55,112.5
JEF,09:51:58,46.5
JEC,09:51:59,77.26
JKL,09:52:00,86.16
JBN,09:52:01,16.2
JAS,09:52:02,25.97
JCG,09:52:03,32.76
JAH,09:52:04,46.7
JBJ,09:52:05,25.47
JCG,09:52:06,46.32
JKE,09:52:07,75.74
JKE,09:52:08,68.02
JMP,09:52:09,7.8
JRO,09:52:10,15.01
JAS,09:52:11,34
JCE,09:52:12,10.23
JFC,09:52:13,18.8
JZJ,09:52:14,25.44
JFP,09:52:15,13.45
JAH,09:52:16,43.8
JDD,09:52:17,20.12
JZH,09:52:18,25.12
JAH,09:52:19,43.32
JFR,09:52:20,15.3
JCI,09:52:21,97.03
JXI,09:52:22,54.62
JBL,09:52:23,50.37
JAG,09:52:24,7.1
JBN,09:52:25,22.36
JAS,09:52:26,25.59
JKH,09:52:27,86.29
JOE,09:52:28,77.3
JTX,09:52:29,25.11
JTX,09:52:30,33.62
JPS,09:52:31,14.79
JAS,09:52:32,28.48
JEF,09:52:33,59.43
JCI,09:52:34,91.58
JKG,09:52:35,90.97
JRT,09:52:36,13.4
JCE,09:52:37,19.66
JKL,09:52:38,75.09
JAG,09:52:39,6.96
JGG,09:52:40,16.81
JNPR,09:52:41,36.39
JZS,09:52:42,24.78
JKL,09:52:43,78.81
JPC,09:52:44,14.19
JLL,09:52:45,107.81
JEF,09:52:46,54.98
JCE,09:52:47,9.62
JKL,09:52:48,76.61
JTA,09:52:49,25.79
JAS,09:52:50,26.9
JKG,09:52:51,85.52
JAH,09:52:52,38.12
JKK,09:52:53,73.67
JAH,09:52:54,37.65
JYN,09:52:55,63.11
JAH,09:52:56,36.46
JKL,09:52:57,86.61
JKG,09:52:58,76.85
JPZ,09:52:59,20.27
JKH,09:53:00,93.89
JTD,09:53:01,16.1
JCP,09:53:02,67.75
JKL,09:53:03,76.09
JKJ,09:53:04,93.9
JHI,09:53:05,20.97
JAH,09:53:06,38.76
JCP,09:53:07,64.72
JHS,09:53:08,15.23
JZE,09:53:09,25.77
JRT,09:53:10,17.03
JRT,09:53:11,12.29
JGT,09:53:12,16.95
JBN,09:53:13,19.28
JAS,09:53:14,26.62
JBT,09:53:15,14.63
JOF,09:53:16,13.14
JSN,09:53:17,18.16
JBL,09:53:18,73.25
JEF,09:53:19,53.79
JBR,09:53:20,23.15
JLL,09:53:21,98.11
JEC,09:53:22,84.7
JCG,09:53:23,42.04
JWN,09:53:24,53.79
JBN,09:53:25,17.09
JKF,09:53:26,85.37
JKH,09:53:27,100.28
JXI,09:53:28,64.25
JZS,09:53:29,25.33
JEQ,09:53:30,15.66
JBR,09:53:32,18.95
JCE,09:53:33,10.69
JYN,09:53:34,61.6
JKJ,09:53:35,76.88
JKJ,09:53:36,91.01
JNPR,09:53:37,177
JPZ,09:53:38,18.54
JKI,09:53:39,87.52
JMP,09:53:40,4.92
JBL,09:53:41,53.37
JBN,09:53:42,19.44
JBR,09:53:43,20.28
JTX,09:53:44,25.5
JKF,09:53:45,86.44
JZE,09:53:46,25.07
JRO,09:53:47,14.49
JTD,09:53:48,10.66
JTD,09:53:49,7.42
JKJ,09:53:50,81.07
JWF,09:53:51,23.89
JFC,09:53:52,23.69
JKG,09:53:53,77.32
JKF,09:53:54,75.28
JWN,09:53:55,67.12
JGT,09:53:56,17.58
JBN,09:53:57,25.4
JKL,09:53:58,81.78
JKJ,09:53:59,86.35
JOE,09:54:00,76.94
JKL,09:54:01,81.42
JNPR,09:54:02,109.69
JNY,09:54:03,47.94
JGV,09:54:04,17.04
JOE,09:54:05,61.33
JCI,09:54:06,92.57
JLL,09:54:07,92.53
JBT,09:54:08,10.99
JNJ,09:54:09,165
JEF,09:54:10,52.5
JTX,09:54:11,33.8
JHS,09:54:12,15.53
JPZ,09:54:13,20.19
JKH,09:54:14,88.05
JLL,09:54:15,69.55
JKE,09:54:16,66.43
JSM,09:54:17,24.57
JEC,09:54:18,98.31
JBT,09:54:19,9.85
JAG,09:54:20,13.37
JKF,09:54:22,83.44
JCP,09:54:23,80.13
JSN,09:54:24,18.23
JCI,09:54:25,83.01
JEF,09:54:26,63.75
JXI,09:54:27,58.95
JBR,09:54:28,21.64
JLL,09:54:29,86.5
JEF,09:54:30,50.95
JKJ,09:54:31,79.39
JCG,09:54:32,37.88
JWF,09:54:33,23.99
JRN,09:54:34,14.99
JKI,09:54:35,76.59
JXI,09:54:36,57.45
JLL,09:54:37,69.66
JAH,09:54:38,44.52
JNJ,09:54:39,135.25
JZC,09:54:40,23.76
JFR,09:54:41,13.46
JMP,09:54:42,8.75
JFC,09:54:43,19.66
JCI,09:54:44,84.48
JEC,09:54:45,87.4
JKD,09:54:46,78.59
JBT,09:54:47,10.11
JGT,09:54:48,16.94
JKL,09:54:49,82.54
JFR,09:54:50,14.17
JAH,09:54:51,38.88
JNY,09:54:52,39.63
JHX,09:54:53,31.8
JPC,09:54:54,14.46
JAG,09:54:55,9.38
JRT,09:54:56,13.1
JTD,09:54:57,16.47
JTD,09:54:58,8.79
JHI,09:54:59,22.22
JDD,09:55:00,20.14
JXI,09:55:01,62.23
JGV,09:55:02,17.84
JOF,09:55:03,14.83
JCP,09:55:04,62.12
JRN,09:55:05,16.25
JBL,09:55:06,83.75
JHX,09:55:07,31.69
JCI,09:55:08,91.25
JHI,09:55:09,21.85
JRT,09:55:11,21.01
JKE,09:55:12,71.7
JAH,09:55:13,37.32
JNS,09:55:14,29.24
JEF,09:55:15,65.69
JMP,09:55:16,8.45
JLL,09:55:17,105.25
JHI,09:55:18,22.52
JTX,09:55:19,34.75
JCI,09:55:20,96.19
JRO,09:55:21,13.66
JCI,09:55:22,87.26
JNS,09:55:23,53.94
JBL,09:55:24,71.94
JPC,09:55:25,13.95
JAH,09:55:26,43
JPM,09:55:27,87.44
JKL,09:55:28,72.26
JGV,09:55:29,19.26
JRN,09:55:30,19.85
JNJ,09:55:31,130.75
JWN,09:55:32,54.16
JNS,09:55:33,29.53
JYN,09:55:34,61.02
JOE,09:55:35,78.91
JGG,09:55:36,19.54
JZT,09:55:37,24.25
JAH,09:55:38,46.34
JTX,09:55:39,29.46
JKD,09:55:40,68.77
JRO,09:55:41,14.02
JHX,09:55:42,36.8
JSN,09:55:43,18.47
JTD,09:55:44,8.39
JOE,09:55:45,68.1
JNY,09:55:46,50.81
JNJ,09:55:47,113
JRT,09:55:48,16.76
JBT,09:55:49,18.51
JRT,09:55:50,18.35
JKH,09:55:51,103.02
JFC,09:55:52,19.12
JCI,09:55:53,83.9
JLA,09:55:54,17.78
JKL,09:55:55,75.15
JNS,09:55:56,29.48
JTD,09:55:57,16.07
JKK,09:55:58,74.69
JBT,09:55:59,16.74
JWN,09:56:00,51.37
JKF,09:56:01,85.22
JCP,09:56:03,64.9
JZE,09:56:04,25.19
JGT,09:56:05,18.58
JGV,09:56:06,19.16
JRT,09:56:07,12.38
JBK,09:56:08,24.9
JEF,09:56:09,50.38
JCP,09:56:10,67.8
JLL,09:56:11,86.99
JDD,09:56:12,19
JKF,09:56:13,77.41
JGV,09:56:14,18.59
JAG,09:56:15,11.23
JZK,09:56:16,25.6
JFC,09:56:17,17.95
JKK,09:56:18,76.63
JSN,09:56:19,18.79
JNJ,09:56:20,128.5
JXI,09:56:21,47.32
JOE,09:56:22,60.36
JCE,09:56:23,14.93
JAS,09:56:24,28.71
JCP,09:56:25,61.99
JPM,09:56:26,120.81
JTX,09:56:27,34.05
JEC,09:56:28,72.69
JYN,09:56:29,58.68
JAS,09:56:30,26.31
JWN,09:56:31,59
JKJ,09:56:32,78.61
JNY,09:56:33,39.72
JBL,09:56:34,58
JZV,09:56:35,25.85
JNPR,09:56:36,248.63
JRN,09:56:37,13.78
JKG,09:56:38,87.26
JGT,09:56:39,19.02
JNS,09:56:40,32.84
JFR,09:56:41,14
JKH,09:56:42,87.51
JXI,09:56:43,60.66
JYN,09:56:44,55.21
JSM,09:56:45,24.8
JKJ,09:56:46,82.26
JKG,09:56:47,90.7
JBR,09:56:48,19.24
JCP,09:56:49,65.39
JAS,09:56:50,28.38
JNS,09:56:51,44.44
JAG,09:56:52,9.91
JKH,09:56:54,81
JMP,09:56:55,10.05
JBT,09:56:56,13.15
JRN,09:56:57,16.98
JKJ,09:56:58,81.14
JBR,09:56:59,20.59
JTD,09:57:00,19.2
JKK,09:57:01,80.82
JKJ,09:57:02,78.26
JKJ,09:57:03,79.48
JBT,09:57:04,11.76
JZT,09:57:05,25.19
JMP,09:57:06,5.1
JKE,09:57:07,65.76
JCG,09:57:08,43.44
JLA,09:57:09,19.88
JPZ,09:57:10,18.45
JFC,09:57:11,18.92
JKJ,09:57:12,78.3
JAS,09:57:13,31.4
JZH,09:57:14,24.71
JBL,09:57:15,52.62
JGT,09:57:16,19.3
JWF,09:57:17,24.54
JKH,09:57:18,87.17
JTX,09:57:19,27.66
JCE,09:57:20,17.15
JKG,09:57:21,76.77
JCP,09:57:22,68.79
JOF,09:57:23,13.33
JLL,09:57:24,77.42
JKH,09:57:25,80.89
JBN,09:57:26,19.78
JSM,09:57:27,25.15
JBN,09:57:28,26
JNY,09:57:29,51.75
JKF,09:57:30,74.66
JCE,09:57:31,16.2
JBL,09:57:32,46.81
JSN,09:57:33,18.37
JBI,09:57:34,26.45
JCP,09:57:35,60.4
JBR,09:57:36,16.25
JKH,09:57:37,91.79
JKH,09:57:38,87.25
JBT,09:57:39,8.5
JPM,09:57:40,144.13
JHI,09:57:41,23.25
JCP,09:57:42,68.78
JKK,09:57:43,76.62
JKJ,09:57:44,94
JKE,09:57:45,61.92
JRN,09:57:46,17.75
JNS,09:57:47,31.74
JHS,09:57:48,16.01
JBL,09:57:49,50.94
JNPR,09:57:50,274.63
JBN,09:57:51,17.97
JBK,09:57:52,23.49
JNPR,09:57:53,69.5
JGT,09:57:55,16.23
JKE,09:57:56,69.88
JRT,09:57:57,21.22
JCE,09:57:58,19.39
JZE,09:57:59,25.14
JLL,09:58:00,115.92
JPG,09:58:01,19.79
JTD,09:58:02,9.11
JKD,09:58:03,75.17
JZK,09:58:04,25.89
JCG,09:58:05,32.63
JEC,09:58:06,77
JKK,09:58:07,72.72
JAG,09:58:08,6.38
JTA,09:58:09,27.08
JPZ,09:58:10,18.39
JBR,09:58:11,17.37
JLL,09:58:12,102.23
JTX,09:58:13,25.75
JKJ,09:58:14,78.75
JCE,09:58:15,16.17
JCE,09:58:16,15.77
JKF,09:58:17,71.94
JRT,09:58:18,18.8
JBN,09:58:19,19.55
JCP,09:58:20,61.91
JBR,09:58:21,18.49
JXI,09:58:22,69.55
JKJ,09:58:23,76.94
JKJ,09:58:24,88.14
JKD,09:58:25,80.77
JFR,09:58:26,14.12
JTA,09:58:27,21.99
JNJ,09:58:28,156
JMP,09:58:29,9.44
JGV,09:58:30,19.07
JBO,09:58:31,24.63
JEQ,09:58:32,16.24
JXI,09:58:33,61.89
JRN,09:58:34,15.98
JRT,09:58:35,17.69
JKD,09:58:36,76.35
JFC,09:58:37,26.44
JAS,09:58:38,30.84
JCP,09:58:39,65.38
JTX,09:58:40,28.39
JCI,09:58:41,86.24
JNS,09:58:42,35.14
JQC,09:58:43,13.76
JYN,09:58:45,60.84
JCI,09:58:46,101.14
JRN,09:58:47,20.35
JGT,09:58:48,17.17
JXI,09:58:49,64.95
JFC,09:58:50,25.56
JZS,09:58:51,24.6
JCG,09:58:52,40.18
JNS,09:58:53,44.89
JFP,09:58:54,13.63
JCI,09:58:55,117.75
JNY,09:58:56,56
JXI,09:58:57,51.93
JLL,09:58:58,117.68
JEC,09:58:59,73.25
JAG,09:59:00,7.05
JKE,09:59:01,71.69
JPG,09:59:02,16.7
JNPR,09:59:03,32.16
JBL,09:59:04,85.5
JLL,09:59:05,78.56
JAH,09:59:06,37.69
JKK,09:59:07,81.17
JZS,09:59:08,24.41
JDD,09:59:09,20.42
JAH,09:59:10,39.36
JBJ,09:59:11,25.4
JTA,09:59:12,21.32
JRN,09:59:13,13.86
JZJ,09:59:14,25.81
JHP,09:59:15,14.7
JXI,09:59:16,66.19
JHX,09:59:17,34.09
JTX,09:59:18,30.96
JKI,09:59:19,78.33
JZT,09:59:20,25.4
JAG,09:59:21,7.88
JFC,09:59:22,23.67
JYN,09:59:23,61.14
JCG,09:59:24,49.99
JPC,09:59:25,14.51
JNY,09:59:26,40.38
JEC,09:59:27,80.02
JAH,09:59:28,35.85
JTX,09:59:29,37.12
JEF,09:59:30,66.08
JKL,09:59:31,74.67
JBO,09:59:33,25.77
JQC,09:59:34,14.33
JXI,09:59:35,50.65
JKL,09:59:36,76.88
JDD,09:59:37,17.13
JOE,09:59:38,81.6
JPC,09:59:39,14.57
JTD,09:59:40,7.67
JNY,09:59:41,45.68
JRN,09:59:42,17.55
JBT,09:59:43,17.34
JOF,09:59:44,15.3
JFC,09:59:45,22.33
JBK,09:59:46,23.69
JHX,09:59:47,34.82
JKL,09:59:48,87.45
JKK,09:59:49,73.02
JKI,09:59:50,86.47
JPS,09:59:51,15.03
JKF,09:59:52,74.43
JTX,09:59:53,27.8
JGT,09:59:54,16.37
JGT,09:59:55,15.74
JKD,09:59:56,69.75
JKE,09:59:57,75.47
JAG,09:59:58,12.82
JXI,09:59:59,64.75
JKG,10:00:00,88.13
JKD,10:00:01,74.35
JBR,10:00:02,16.4
JBT,10:00:03,10.04
JRT,10:00:04,19.75
JTX,10:00:05,27.75
JKG,10:00:06,80
JBT,10:00:07,16.33
JCE,10:00:08,14.22
JHX,10:00:09,37.72
JKK,10:00:10,83.05
JHX,10:00:11,36.23
JKG,10:00:12,78.6
JFC,10:00:13,18.74
JPC,10:00:14,15.83
JPM,10:00:15,108.62
JKK,10:00:16,77.14
JOE,10:00:17,70.8
JEC,10:00:18,87.09
JCG,10:00:19,45.37
JCE,10:00:20,16.45
JDD,10:00:21,20.22
JCP,10:00:22,59.66
JPM,10:00:23,83.81
JAH,10:00:25,42.11
JEC,10:00:26,84.99
JHX,10:00:27,30.64
JOE,10:00:28,63.32
JFR,10:00:29,15.25
JRN,10:00:30,18.64
JAS,10:00:31,27.43
JSN,10:00:32,20.22
JHS,10:00:33,15.26
JPG,10:00:34,18.94
JHX,10:00:35,33.15
JBN,10:00:36,16.8
JKD,10:00:37,83.74
JLL,10:00:38,68.7
JLL,10:00:39,94.97
JQC,10:00:40,13.6
JFR,10:00:41,14.13
JWF,10:00:42,23.94
JGG,10:00:43,19.45
JAG,10:00:44,8.98
JEC,10:00:45,80.61
JXI,10:00:46,48.01
JKL,10:00:47,73.96
JRN,10:00:48,13.73
JGG,10:00:49,17.42
JTA,10:00:50,26.14
JKF,10:00:51,72.68
JWN,10:00:52,53.38
JAS,10:00:53,31.55
JKK,10:00:54,73.1
JBL,10:00:55,72.5
JKE,10:00:56,62.37
JTD,10:00:57,16.38
JEC,10:00:58,75.72
JTA,10:00:59,27.09
JAS,10:01:00,27.4
JKK,10:01:01,70.27
JZT,10:01:02,24.17
JTX,10:01:03,36.7
JEC,10:01:04,76.56
JKE,10:01:05,63.96
JLA,10:01:06,17.39
JKE,10:01:07,73.28
JFC,10:01:08,26.16
JCE,10:01:09,18.27
JKF,10:01:10,79.42
JHS,10:01:11,15.31
JNY,10:01:12,53
JHX,10:01:13,36.02
JGT,10:01:14,15.29
JCE,10:01:15,16.69
JOE,10:01:16,94.9
JKK,10:01:18,79.17
JWF,10:01:19,23.1
JCG,10:01:20,43.74
JLA,10:01:21,17.7
JGG,10:01:22,19.6
JZS,10:01:23,24.4
JRN,10:01:24,15.89
JBL,10:01:25,90.87
JBR,10:01:26,24.99
JTD,10:01:27,9.35
JKL,10:01:28,85.97
JNS,10:01:29,27.08
JZV,10:01:30,25.84
JKG,10:01:31,79.27
JNPR,10:01:32,325
JKI,10:01:33,86.2
JKI,10:01:34,90.73
JGT,10:01:35,18.87
JPC,10:01:36,14.39
JSM,10:01:37,24.91
JYN,10:01:38,55.87
JKE,10:01:39,61.84
JXI,10:01:40,49.45
JNY,10:01:41,61.25
JGT,10:01:42,18.05
JNJ,10:01:43,138
JNPR,10:01:44,167
JKD,10:01:45,76.96
JKG,10:01:46,86.42
JXI,10:01:47,59.34
JBN,10:01:48,20.28
JNS,10:01:49,32.78
JRN,10:01:50,16.34
JZS,10:01:51,25.18
JCE,10:01:52,16.01
JNPR,10:01:53,239.06
JKG,10:01:54,75.96
JBT,10:01:55,12.24
JTX,10:01:56,28.31
JKJ,10:01:57,81.73
JHX,10:01:58,39.42
JCE,10:01:59,16.38
JCI,10:02:00,97.1
JKH,10:02:01,100.32
JRN,10:02:02,13.95
JNY,10:02:03,49.5
JCE,10:02:04,14.92
JWN,10:02:05,57.25
JFR,10:02:06,14.33
JNPR,10:02:07,32.14
JNS,10:02:08,39.38
JZE,10:02:09,24.7
JNPR,10:02:10,137.38
JKF,10:02:11,75.93
JCP,10:02:13,62.97
JZL,10:02:14,26.09
JCE,10:02:15,11.62
JSM,10:02:16,24.7
JZE,10:02:17,25.15
JNPR,10:02:18,339
JEF,10:02:19,67.45
JFP,10:02:20,13.14
JCG,10:02:21,56.43
JNPR,10:02:22,223
JHP,10:02:23,15.27
JOE,10:02:24,66.67
JCE,10:02:25,15.2
JKL,10:02:26,75.52
JKG,10:02:27,77.4
JCG,10:02:28,45.02
JDD,10:02:29,19.31
JPG,10:02:30,17.58
JWF,10:02:31,24.71
JEQ,10:02:32,14.04
JDD,10:02:33,17.19
JPC,10:02:34,13.99
JRT,10:02:35,18.27
JOF,10:02:36,16.5
JLL,10:02:37,66.88
JNY,10:02:38,50.31
JPC,10:02:39,14.95
JOF,10:02:40,14.48
JPM,10:02:41,141.25
JWN,10:02:42,53.29
JFC,10:02:43,20.8
JPS,10:02:44,15.2
JZJ,10:02:45,25.14
JKL,10:02:46,73.43
JEF,10:02:47,60.47
JDD,10:02:48,17.35
JNPR,10:02:49,59.6
JKE,10:02:50,62.36
JKL,10:02:51,77.43
JOE,10:02:52,70.09
JCP,10:02:53,78.9
JPC,10:02:54,15.35
JPG,10:02:55,19.04
JOE,10:02:56,63.2
JBN,10:02:57,17.05
JCP,10:02:58,76.84
JKH,10:02:59,94.18
JZH,10:03:00,24.05
JBO,10:03:02,24.87
JKH,10:03:03,103.67
JYN,10:03:04,55.45
JFC,10:03:05,21.98
JCI,10:03:06,86.98
JGV,10:03:07,18.36
JNPR,10:03:08,375.5
JSN,10:03:09,18.74
JZC,10:03:10,24.61
JBL,10:03:11,66.56
JKH,10:03:12,96.43
JBT,10:03:13,14.26
JOE,10:03:14,77.14
JEQ,10:03:15,12.35
JPM,10:03:16,123.19
JCP,10:03:17,61.28
JBJ,10:03:18,25.53
JZK,10:03:19,25.7
JSN,10:03:20,20.42
JPM,10:03:21,82.06
JPM,10:03:22,137.38
JGV,10:03:23,17.17
JTX,10:03:24,34.55
JCP,10:03:25,65.63
JRO,10:03:26,13.53
JSM,10:03:27,24.47
JNY,10:03:28,56.19
JZC,10:03:29,23.74
JXI,10:03:30,66.25
JOF,10:03:31,15.12
JCE,10:03:32,19.34
JLS,10:03:33,25.38
JKE,10:03:34,70.19
JNS,10:03:35,44.13
JHP,10:03:36,15.42
JWN,10:03:37,66.04
JEC,10:03:38,78.27
JLL,10:03:39,118.7
JOE,10:03:40,76.19
JHP,10:03:41,15.65
JSM,10:03:42,24.55
JKE,10:03:44,69.11
JKE,10:03:45,70.37
JLL,10:03:46,77.89
JBR,10:03:47,21.55
JWN,10:03:48,52.54
JWF,10:03:49,23.45
JTX,10:03:50,28.95
JGG,10:03:51,20.31
JNPR,10:03:52,201.75
JCG,10:03:53,38.45
JSM,10:03:54,24.2
JCP,10:03:55,72.35
JBN,10:03:56,20.9
JLL,10:03:57,78.5
JNPR,10:03:58,165
JZL,10:03:59,25
JNPR,10:04:00,155.38
JBT,10:04:01,10.23
JBI,10:04:02,27.01
JQC,10:04:03,13.57
JAG,10:04:04,11.81
JLL,10:04:05,103.24
JCI,10:04:06,113.98
JPG,10:04:07,17.21
JKE,10:04:08,75.3
JKK,10:04:09,78.27
JZK,10:04:10,25.26
JHI,10:04:11,20.89
JEC,10:04:12,79.97
JFC,10:04:13,25.46
JEF,10:04:14,52
JCP,10:04:15,67.94
JCI,10:04:16,86.54
JZE,10:04:17,24.85
JRT,10:04:18,15.47
JOE,10:04:19,67.94
JOF,10:04:20,12.86
JKG,10:04:21,79.3
JBT,10:04:22,18.9
JGT,10:04:23,15.05
JGV,10:04:24,19.62
JHX,10:04:25,35.91
JKG,10:04:26,77.41
JZH,10:04:27,25.48
JKL,10:04:28,75.98
JFC,10:04:29,22.79
JZT,10:04:30,24.98
JNPR,10:04:31,37.29
JKJ,10:04:32,79.36
JCP,10:04:33,82.28
JXI,10:04:34,64.76
JCE,10:04:35,15.85
JNS,10:04:37,37.5
JKL,10:04:38,81.87
JOE,10:04:39,80.44
JGG,10:04:40,19.74
JCP,10:04:41,65.28
JHI,10:04:42,20.4
JZE,10:04:43,25.46
JKL,10:04:44,78.45
JKH,10:04:45,96.85
JHX,10:04:46,31.87
JAH,10:04:47,47.41
JSN,10:04:48,19.36
JZK,10:04:49,25.48
JFC,10:04:50,21.24
JKG,10:04:51,78.68
JGT,10:04:52,15.2
JKH,10:04:53,101.61
JXI,10:04:54,63.06
JKK,10:04:55,75.39
JTX,10:04:56,30.03
JOF,10:04:57,16.61
JEC,10:04:58,97.04
JAG,10:04:59,12.7
JLL,10:05:00,85.49
JKK,10:05:01,76.92
JCI,10:05:02,116.06
JHS,10:05:03,15.12
JKH,10:05:04,81.19
JZK,10:05:05,25.11
JYN,10:05:06,64.08
JLL,10:05:07,110.11
JZC,10:05:08,23.44
JGT,10:05:09,14.05
JKK,10:05:10,73.75
JKF,10:05:11,76.54
JFR,10:05:12,13.23
JTD,10:05:13,15.48
JKH,10:05:14,88.49
JCI,10:05:15,113.04
JYN,10:05:16,62.77
JYN,10:05:17,55.85
JCE,10:05:18,16.29
JKF,10:05:19,78.78
JKK,10:05:21,73.33
JNY,10:05:22,42.75
JZJ,10:05:23,26.3
JTP,10:05:24,15.34
JAS,10:05:25,33.98
JHX,10:05:26,37.7
JTD,10:05:27,9.31
JKG,10:05:28,80.28
JGG,10:05:29,19.61
JWN,10:05:30,51.8
JHX,10:05:31,33.39
JNPR,10:05:32,139.75
JKH,10:05:33,82.97
JKJ,10:05:34,84.05
JNPR,10:05:35,36.78
JAS,10:05:36,27.49
JAS,10:05:37,28.6
JAG,10:05:38,10.24
JOE,10:05:39,63.13
JBI,10:05:40,26.23
JEC,10:05:41,76.84
JKI,10:05:42,76.17
JZH,10:05:43,23.98
JCI,10:05:44,90.5
JKE,10:05:45,72.19
JNS,10:05:46,30.8
JKE,10:05:47,63.81
JKG,10:05:48,77.97
JCI,10:05:49,88.26
JKE,10:05:50,64.84
JTA,10:05:51,25.46
JNY,10:05:52,56.37
JNJ,10:05:53,118.62
JCG,10:05:54,37.9
JKJ,10:05:55,82.25
JZL,10:05:56,25.42
JCE,10:05:57,16.03
JKG,10:05:58,92.01
JXI,10:05:59,64.05
JYN,10:06:00,60.41
JKD,10:06:01,75.72
JCE,10:06:02,15.51
JPC,10:06:03,14.36
JTA,10:06:04,21.89
